id,house,state,constituency_term,name,party,age,gender,assets,liabilities,cases,serious_cases,education,pan,income,profession,assets_ns,liabilities_ns,cases_ns,serious_cases_ns,income_ns,gender_encoded,house_encoded,education_encoded
109,Lok Sabha,Gujarat,Gandhinagar,Amit Shah,BJP,54,M,403275307,4769587,4,4,12th Pass,Y,5390970,Social Worker & Agriculture,0.007606015775571381,0.002273619204927078,0.0196078431372549,0.07272727272727272,0.002056754944363296,1,0,1
110,Rajya Sabha,Madhya Pradesh,2020-2026,Digvijay Singh,INC,72,M,402342847,23246314,8,3,Graduate Professional,Y,3949240,"Pension Received From MLA, Parliament, Rent, Interest & Agricultural Income, Rent from Hindu Joint Family, Interest, Agricultural Income",0.007588422858034791,0.011081308707476182,0.0392156862745098,0.05454545454545454,0.0015067082355266867,1,1,6
111,Lok Sabha,Uttar Pradesh,"Mainpuri : Bye Election On 05-,Dec-22",Dimple Yadav,SP,44,F,399150143,3153000,0,0,Graduate,Y,7866472,House Wife & Public Interest,0.007528185444965338,0.0015030067284934894,0.0,0.0,0.0030012048259766655,0,0,5
112,Lok Sabha,Rajasthan,Pali,P. P. Chaudhary,BJP,65,M,385111923,7278041,0,0,Graduate Professional,Y,398860,MP,0.007263323416759823,0.003469376655011571,0.0,0.0,0.00015217248048287122,1,0,6
113,Lok Sabha,Uttar Pradesh,Etah,Rajveer Singh,BJP,58,M,383629735,100220000,0,0,Graduate Professional,Y,4788860,Business & Agriculture,0.007235358666252858,0.047773972194613865,0.0,0.0,0.0018270388228581523,1,0,6
114,Lok Sabha,Karnataka,Davanagere,G M Siddeshwar,BJP,67,M,380164932,14670809,0,0,10th Pass,Y,7357079,"Agriculturist and Social Worker, presently service as Lok Sabha Member",0.007169987504530607,0.0069934426385800325,0.0,0.0,0.0028068619579261936,1,0,0
115,Lok Sabha,Odisha,Bolangir,Smt. Sangeeta Kumari Singh Deo,BJP,57,F,379590851,7500000,0,0,Graduate,Y,893044,"Politics, Social Service & business",0.007159156198423832,0.003575182513067292,0.0,0.0,0.0003407128332255559,0,0,5
116,Lok Sabha,Uttar Pradesh,Maharajganj,Pankaj Choudhary,BJP,54,M,371827109,4483048,5,6,12th Pass,Y,605180,Director Harbansram Bhagwandass Ayurdevic Sansthan Pvt. Ltd. Urdu Bazar Gorakhpur,0.007012676056882786,0.0021370286419788395,0.024509803921568627,0.10909090909090909,0.00023088738338921926,1,0,1
117,Lok Sabha,Rajasthan,Jhalawar Baran,Dushyant,BJP,48,M,370432373,85824156,0,0,Post Graduate,Y,7111120,"Salary & Allowances (MP Salary & Agriculture Income, Rent, Dividend)",0.006986361281521576,0.040911602897327905,0.0,0.0,0.0027130240420482252,1,0,10
118,Lok Sabha,Haryana,Faridabad,Krishan Pal,BJP,62,M,369652786,105593242,0,0,Graduate Professional,Y,2495725,Self Employment,0.006971652650798973,0.050335348306197694,0.0,0.0,0.0009521653308256374,1,0,6
119,Lok Sabha,West Bengal,Jangipur,Khalilur Rahaman,AITC,58,M,368306705,2248968,0,0,Graduate,Y,10565846,Service,0.0069462558594829155,0.0010720628088063894,0.0,0.0,0.004031066023717653,1,0,5
120,Lok Sabha,Tamil Nadu,Ramanathapura m,K. Navaskani,IUML,39,M,364738171,47008615,1,0,12th Pass,Y,5054480,Rental Income & Cargo Business,0.006878927583322523,0.02240858377486837,0.004901960784313725,0.0,0.0019283777745350821,1,0,1
121,Lok Sabha,NCT of Delhi,New Delhi,Meenakashi Lekhi,BJP,51,F,361441689,7938378,0,0,Graduate Professional,Y,2186223,Advocate,0.006816732169056115,0.00378415336102908,0.0,0.0,0.000834084583058477,0,0,6
122,Lok Sabha,Gujarat,Porbandar,Rameshbhai Dhaduk,BJP,57,M,357564783,217944697,0,0,10th Pass,Y,11349750,Business (Real Estate and Trading) Farming,0.0067435857739773855,0.10389227593735326,0.0,0.0,0.0043301399246865255,1,0,0
123,Rajya Sabha,Bihar,2018-2024,Akhilesh Prasad Singh,INC,56,M,352006083,0,1,1,Doctorate,Y,4609537,Social Service,0.006638708620307903,0.0,0.004901960784313725,0.01818181818181818,0.0017586237756796186,1,1,4
124,Lok Sabha,Kerala,Thiruvananthap uram,Shashi Tharoor,INC,63,M,350022585,0,2,5,Doctorate,Y,36621978,Social Worker,0.006601285549347228,0.0,0.00980392156862745,0.09090909090909091,0.013971963176174945,1,0,4
125,Rajya Sabha,Jharkhand,2018-2024,Dhiraj Prasad Sahu,INC,62,M,348398867,23651926,0,0,Graduate,Y,10047454,Business,0.006570650522775924,0.011274660298074883,0.0,0.0,0.0038332898704245754,1,1,5
126,Lok Sabha,Karnataka,Chikkodi,Annasaheb Shankar Jolle,BJP,55,M,344922831,195595693,0,0,12th Pass,Y,6293410,"Business, Agriculture and Social Work",0.006505067425696993,0.09323870683265047,0.0,0.0,0.0024010525256874756,1,0,1
127,Lok Sabha,Bihar,Vaishali,Veena Devi,LJP,48,F,337284632,112089220,2,2,10th Pass,Y,22152160,Agriculture & Partner in Partnership Firm,0.006360955930152876,0.05343192256631367,0.00980392156862745,0.03636363636363636,0.008451459497702051,0,0,0
128,Lok Sabha,Bihar,Sheohar,Rama Devi,BJP,69,F,328364940,0,1,1,Graduate Professional,Y,2482600,Agriculture,0.006192666238575987,0.0,0.004901960784313725,0.01818181818181818,0.0009471579001323172,0,0,6
129,Rajya Sabha,Maharashtra,2020-2026,Pawar Sharadchandra Govindrao,NCP,79,M,327367269,10000000,1,1,10th Pass,Y,13084940,Agriculture,0.006173842971485016,0.004766910017423055,0.004901960784313725,0.01818181818181818,0.004992147061047838,1,1,0
130,Lok Sabha,Andhra Pradesh,Kurnool,Dr Sanjeev Kumar,YSRCP,52,M,325914387,62070621,0,0,Post Graduate,Y,11283936,Doctor,0.00614643114339974,0.02958850650325699,0.0,0.0,0.004305030664217941,1,0,10
131,Rajya Sabha,Tamil Nadu,2019-2025,Dr. Anbumani Ramadoss,Pattali Makkal Katchi,50,M,323983136,72567670,13,7,Graduate Professional,Y,680000,MBBS,0.006109993827498298,0.03459235530640505,0.06372549019607843,0.12727272727272726,0.00025943259973011185,1,1,6
132,Lok Sabha,West Bengal,Ghatal,Deepak Adhikari,AITC,36,M,317320579,7879681,0,0,Others,Y,22404560,Professional Artist Flim Producer & Distributor and Restaurant Owner,0.00598428997330205,0.003756173029299812,0.0,0.0,0.008547754774425405,1,0,9
133,Rajya Sabha,Gujarat,2023-2029,Kesharidevsinh Digvijaysinh Zala,BJP,40,M,315434094,9668161,0,0,12th Pass,Y,14353240,"Builder and Developer, CNG Pump, Hotel",0.0059486972668706594,0.004608725352095891,0.0,0.0,0.005476027011397398,1,1,1
134,Lok Sabha,Uttar Pradesh,Ambedkar Nagar,Ritesh Pandey,BSP,35,M,307265103,24739098,1,1,Graduate,Y,12347370,Business And Agriculture and Salary,0.0057945712078223905,0.011792905407821068,0.004901960784313725,0.01818181818181818,0.00471075043960234,1,0,5
135,Lok Sabha,Tamil Nadu,Thoothukkudi,Kanimozhi Karunanidhi,DMK,51,F,303373130,19290928,6,6,Graduate Professional,Y,14029910,Social Worker,0.005721140540508364,0.009195811792858692,0.029411764705882353,0.10909090909090909,0.00535267062541102,0,0,6
136,Lok Sabha,Bihar,Muzaffarpur,Ajay Nishad,BJP,50,M,298867486,15714320,1,1,Graduate,Y,4858760,"Business, Lok Sabha Member, Social Eork",0.005636131614290368,0.007490874942499147,0.004901960784313725,0.01818181818181818,0.0018537069680362916,1,0,5
137,Rajya Sabha,Uttar Pradesh,2018-2024,Anil Agrawal,BJP,55,M,288933965,32514292,0,0,Post Graduate,Y,4361621,Business,0.005448713799262389,0.015499270424421832,0.0,0.0,0.001664039228040368,1,1,10
138,Lok Sabha,Maharashtra,Latur,Sudhakar Tukaram Shrangare,BJP,57,M,286478302,100250602,0,0,10th Pass,Y,25147718,Contractor,0.005402382292649069,0.04778855989264918,0.0,0.0,0.009594320379440779,1,0,0
139,Rajya Sabha,Uttar Pradesh,2018-2024,Gvl Narasimha Rao,BJP,53,M,285520621,0,0,0,Others,Y,1316143,Self Employed,0.005384313525238821,0.0,0.0,0.0,0.0005021329413332186,1,1,9
140,Lok Sabha,Himachal Pradesh,"Mandi : Bye Election On 30-,Oct-21",Pratibha Singh,INC,65,F,282503355,1029992,2,0,Graduate,Y,2407684,Public Life,0.005327386137550386,0.0004909879182665608,0.00980392156862745,0.0,0.0009185760580126392,0,0,5
141,Rajya Sabha,West Bengal,2023-2029,Derek Obrien,AITC,62,M,276017216,62655561,0,0,Graduate,Y,7382588,"I am a Professional quiz master, author, researcher, television host and CEO of a Pvt. Ltd.,Company",0.0052050107985998,0.02986734213781613,0.0,0.0,0.002816594114082834,1,1,5
142,Lok Sabha,Maharashtra,Nandurbar,Heena Vijaykumar Gavit,BJP,31,F,271634532,15291251,0,0,Post Graduate,Y,794507,"Agriculture, Social Work",0.00512232178437835,0.007289201757083032,0.0,0.0,0.00030311914193201765,0,0,10
143,Lok Sabha,West Bengal,Maldaha Dakshin,Abu Hasem Khan Chowdhury,INC,72,M,270959520,728107,0,0,Doctorate,Y,600000,Business and Social Work,0.005109586192018132,0.00034708205520558486,0.0,0.0,0.00022891111740892223,1,0,4
144,Lok Sabha,Odisha,Sambalpur,Nitesh Ganga Deb,BJP,47,M,269543587,10337195,1,2,12th Pass,Y,5156041,"Agriculturist, Politician, Social Service Worker & MLA Deogarh",0.005082871488431557,0.004927647839755553,0.004901960784313725,0.03636363636363636,0.0019671251778603615,1,0,1
145,Lok Sabha,Andhra Pradesh,Ongole,Magunta Sreenivasulu Reddy,YSRCP,65,M,266583686,91302133,0,0,Graduate,Y,2401816,BUSINESS,0.005027026418177099,0.043522905240979216,0.0,0.0,0.0009163373072843799,1,0,5
146,Rajya Sabha,Uttar Pradesh,2020-2026,Hardeep Singh Puri,BJP,68,M,261284244,72138712,0,0,Post Graduate,Y,5841635,Retried,0.004927040739331955,0.03438787488767968,0.0,0.0,0.0022286919922417823,1,1,10
147,Lok Sabha,Uttar Pradesh,Machhlishahr,Bholanath (B.P. Saroj),BJP,58,M,259027394,11194163,0,0,Graduate,Y,512660,Business And Agriculture,0.004884460279105828,0.005336156774136652,0.0,0.0,0.00019558928908476345,1,0,5
148,Rajya Sabha,Rajasthan,2022-2028,Randeep Singh Surjewala,INC,54,M,254777328,0,2,0,Post Graduate,Y,10953640,Advocate,0.004804273396383709,0.0,0.00980392156862745,0.0,0.004179016620158445,1,1,10
149,Lok Sabha,Uttar Pradesh,Pratapgarh,Sangam Lal Gupta,BJP,48,M,248789514,8895225,2,2,8th Pass,Y,2779676,Business & MLA Pretapgarh UP,0.004691300059268507,0.0042402737159732,0.00980392156862745,0.03636363636363636,0.001060497898657939,1,0,3
150,Rajya Sabha,Andhra Pradesh,2022-2028,Venumbaka Vijaya Sai Reddy,YSRCP,65,M,245756817,2465694,19,11,Others,Y,1124950,Professional- Chartered Accountant and Politics,0.004634081531680765,0.0011753741428499923,0.09313725490196079,0.19999999999999998,0.00042918926921527845,1,1,9
151,Lok Sabha,Telangana,Malkajgiri,Anumula Revanth Reddy,INC,51,M,245357182,27807304,42,19,Graduate,Y,868920,Agriculture and politics,0.004626541534683859,0.01325549159951282,0.20588235294117646,0.34545454545454546,0.00033150908023160116,1,0,5
152,Lok Sabha,NCT of Delhi,North East Delhi,Manoj Tiwari,BJP,48,M,242817031,13618755,3,1,Post Graduate,Y,4803290,Singer-Actor and Member of Parliament,0.004578615975331729,0.006491937963433033,0.014705882352941176,0.01818181818181818,0.0018325441352318368,1,0,10
153,Lok Sabha,Maharashtra,"Satara : Bye Election On 21-,Oct-19",Shriniwas Dadasaheb Patil,NCP,78,M,241285292,4629892,0,0,Post Graduate,Y,10804124,Agriculture,0.0045497163357605085,0.0022070278554386868,0.0,0.0,0.004121973495774258,1,0,10
154,Lok Sabha,Haryana,Sonipat,Ramesh Chander Kaushik,BJP,62,M,235859266,0,0,0,Graduate Professional,Y,1780300,Advocate,0.004447342370154053,0.0,0.0,0.0,0.0006792174372051737,1,0,6
155,Lok Sabha,Bihar,Patna Sahib,Ravi Shankar Prasad,BJP,64,M,235275591,0,0,0,Post Graduate,Y,9690510,"Senior Advocate, Supreme court of india (Not Practicing) Presently Union Minister for Law & Justice and Electronics & Information Technology",0.004436330052045856,0.0,0.0,0.0,0.0036971091206038915,1,0,10
156,Lok Sabha,Tamil Nadu,Arani,Vishnuprasad. M.K,INC,46,M,234564815,33409505,1,2,Graduate Professional,Y,21937510,Business,0.0044229196928293885,0.015926010406164565,0.004901960784313725,0.03636363636363636,0.008369566545449009,1,0,6
157,Lok Sabha,Karnataka,Mandya,Sumalatha Ambareesh,IND,55,F,234154139,14232295,0,0,10th Pass,Y,13315757,Film Artist and Brand Consulting,0.004415171382979897,0.006784406960642007,0.0,0.0,0.005080208023359464,0,0,0
158,Lok Sabha,Uttar Pradesh,Hardoi,Jai Prakash,BJP,61,M,234032624,2615368,0,0,Graduate,Y,3425610,Pension Agriculture Gas Agency,0.004412878734100096,0.0012467223918447702,0.0,0.0,0.00130693368817863,1,0,5
159,Lok Sabha,Tamil Nadu,Tirunelveli,Gnanathiraviam S,DMK,54,M,232759237,46149049,4,0,10th Pass,Y,9405899,"Individual Business, Partner in RAG Security Team, And Director In Annai Wind Frams India P Ltd., Annai Greeen Energy P LTD., Annai Resorts And Spa P Ltd .,",0.004388853475662023,0.021998836397264746,0.0196078431372549,0.0,0.0035885247505424403,1,0,0
160,Lok Sabha,Uttar Pradesh,Gonda,Kirti Vardhan Singh Alias Raja Bhaiya,BJP,53,M,232735285,23201603,0,0,Post Graduate,Y,6654258,Agriculture and politics,0.004388401568276358,0.011059995376097281,0.0,0.0,0.0025387227238454334,1,0,10
161,Lok Sabha,Rajasthan,Bhilwara,Subhash Chandra Baheria,BJP,62,M,232703276,1827380,0,0,Graduate,Y,5501600,Clothes Business & Job,0.004387797647789229,0.0008710956027638544,0.0,0.0,0.002098962339228211,1,0,5
162,Lok Sabha,Maharashtra,Jalna,Danve Raosaheb Dadarao,BJP,65,M,229557992,2400000,2,1,Graduate,Y,4563741,Agriculture And Social Work,0.004328454917762035,0.0011440584041815334,0.00980392156862745,0.01818181818181818,0.0017411517531248537,1,0,5
163,Rajya Sabha,Karnataka,2022-2028,Jaggesh,BJP,59,M,228168985,29524140,0,0,12th Pass,Y,4518130,Cine Actor and Social Service,0.004302248232640156,0.014073891872180073,0.0,0.0,0.0017237503114979564,1,1,1
164,Lok Sabha,Jharkhand,Chatra,Sunil Kumar Singh,BJP,55,M,226209137,1889051,0,0,Post Graduate,Y,2189270,MBA Marketing,0.004265271371168081,0.0009004936135323041,0.0,0.0,0.0008352470700163853,1,0,10
165,Rajya Sabha,Uttar Pradesh,2018-2024,Anil Kumar Jain,BJP,58,M,216319012,26774154,0,0,Post Graduate,Y,2999220,Medical Professional,0.004078672317534068,0.012762998291062757,0.0,0.0,0.0011442580025919796,1,1,10
166,Rajya Sabha,Maharashtra,2021-2026,Rajani Ashokrao Patil,INC,62,F,216211102,560701184,4,2,Graduate,Y,1283386,Agriculturist,0.004076636357030268,0.2672812090790568,0.0196078431372549,0.03636363636363636,0.0004896355388782785,0,1,5
167,Lok Sabha,Daman & Diu,Daman And Diu,Patel Lalubhai Babubhai,BJP,63,M,213993750,9969514,0,0,8th Pass,Y,1020398,"Agriculturist, Social Worker",0.004034801113818126,0.00475237761554394,0.0,0.0,0.0003893007439697157,1,0,3
168,Lok Sabha,Karnataka,Bangalore North,D.V. Sadananda Gowda,BJP,66,M,209384539,104302653,0,0,Graduate Professional,Y,12800100,Agriculturist and Active Politician,0.003947838167384235,0.049720136142950094,0.0,0.0,0.004883475323243243,1,0,6
169,Lok Sabha,Tamil Nadu,Sriperumbudur,Baalu.T.R.,DMK,77,M,208806446,0,0,0,Graduate,Y,1402869,Social Service,0.003936931166035673,0.0,0.0,0.0,0.0005352205172805622,1,0,5
170,Lok Sabha,Uttar Pradesh,Gorakhpur,Ravindra Shyamnarayan Shukla Alias Ravi Kishan,BJP,51,M,208494688,17711043,0,0,12th Pass,Y,5021541,Actor,0.0039310491627482696,0.008442694829571048,0.0,0.0,0.0019158109357078612,1,0,1
171,Lok Sabha,Andhra Pradesh,Kakinada,Vanga Geetha Viswanatham,YSRCP,55,F,202528594,34416887,0,0,Post Graduate,Y,1010010,"Rental Income, Pension Income From Govt.of A.P., Govt.of India & Agrl.Income",0.003818485621408644,0.016406220340881735,0.0,0.0,0.00038533752949030926,0,0,10
172,Rajya Sabha,Bihar,2020-2026,Haribansh Narayan Singh,JD(U),63,M,201770728,602227,9,1,Post Graduate,Y,4130850,Social Service,0.0038041868053288277,0.00028707619190626344,0.044117647058823525,0.01818181818181818,0.0015759958155810775,1,1,10
173,Rajya Sabha,Karnataka,2020-2026,Mallikarjun Kharge,INC,77,M,201246422,2375000,0,0,Graduate Professional,Y,2784530,Advocate,0.003794294614541084,0.0011321411291379756,0.0,0.0,0.0010623497895977771,1,1,6
174,Rajya Sabha,Gujarat,2023-2029,Subrahmanyam Jaishankar Krishnaswamy,BJP,68,M,200928804,112500,0,0,Doctorate,Y,6196960,"Minister of External Affairs, Govt. of India",0.0037883020494099934,5.3627737696009374e-05,0.0,0.0,0.0023642550635639913,1,1,4
175,Lok Sabha,Bihar,Paschim Champaran,Dr. Sanjay Jaiswal,BJP,54,M,199404885,67370030,5,3,Post Graduate,Y,3600770,Salary and Allowance (M.P.) and Shivam Nursing Home,0.0037595499514117485,0.032114687088109176,0.024509803921568627,0.05454545454545454,0.001373760473720875,1,0,10
176,Lok Sabha,Maharashtra,Sangli,Sanjaykaka Patil,BJP,54,M,191192187,23345328,1,0,10th Pass,Y,830892,Agricultural & Business,0.0036045992632675696,0.011128507790322695,0.004901960784313725,0.0,0.0003170006936102237,1,0,0
177,Rajya Sabha,Maharashtra,2020-2026,Dr. Fauzia Tahseen Ahmed Khan,NCP,63,F,189303500,58427505,2,0,Doctorate,Y,874431,Agriculture,0.0035689650112423563,0.02785186588775357,0.00980392156862745,0.0,0.00033361162884500215,0,1,4
178,Lok Sabha,Maharashtra,Nagpur,Nitin Jairam Gadkari,BJP,62,M,187916075,40729055,4,5,Graduate Professional,Y,640700,Agriculture,0.0035427881740448318,0.01941517402796746,0.0196078431372549,0.09090909090909091,0.00024443892153982745,1,0,6
179,Rajya Sabha,Maharashtra,2022-2028,Sanjay Rajaram Raut,Shiv Sena (Uddhav Balasaheb Thackeray),61,M,187175401,33877666,12,6,Graduate,Y,2799169,"Executive Editor (On Contract basis), Member of Parliament & Writer",0.003528813723019054,0.016149178542231246,0.058823529411764705,0.10909090909090909,0.0010679348393440257,1,1,5
180,Lok Sabha,Bihar,Ujiarpur,Nityanand Rai,BJP,53,M,187007570,357561,3,4,Graduate,Y,1229782,Agriculture and ANIMAL HUSBANDRY,0.003525647220495532,0.00017044611127398052,0.014705882352941176,0.07272727272727272,0.00046918461964896537,1,0,5
181,Lok Sabha,Andhra Pradesh,Kadapa,Yeduguri Sandinti Avinash Reddy,YSRCP,34,M,186969794,22833319,4,4,Post Graduate,Y,4338560,Agriculture and Social Service,0.0035249344928151355,0.01088443770721162,0.0196078431372549,0.07272727272727272,0.001655241029242756,1,0,10
182,Rajya Sabha,Tamil Nadu,2019-2025,P. Wilson,DMK,53,M,185103509,38202363,0,0,Graduate Professional,Y,17485560,Senior Advocate,0.003489722904001915,0.01821072268739319,0.0,0.0,0.006671065130201257,1,1,6
183,Lok Sabha,Maharashtra,Thane,Rajan Baburao Vichare,Shiv Sena (Uddhav Balasaheb Thackeray),57,M,181441465,54080733,9,7,12th Pass,Y,1588070,Business,0.0034206303551447353,0.025779798788728162,0.044117647058823525,0.12727272727272726,0.0006058781303726452,1,0,1
184,Lok Sabha,NCT of Delhi,South Delhi,Ramesh Bidhuri,BJP,57,M,180052708,2038454,2,0,Graduate Professional,Y,1672740,Business,0.0033944283868250617,0.0009717126792656097,0.00980392156862745,0.0,0.0006381813042243343,1,0,6
185,Lok Sabha,Telangana,Hyderabad,Asaduddin Owaisi,AIMIM,49,M,179044376,120500000,5,4,Graduate Professional,Y,1001080,Politician,0.0033754039764208564,0.05744126570994782,0.024509803921568627,0.07272727272727272,0.00038193056902620647,1,0,6
186,Lok Sabha,Andhra Pradesh,Narasaraopet,Lavu Sri Krishna Devarayalu,YSRCP,36,M,177710073,10142413,0,0,Graduate Professional,Y,11646460,Educationalist,0.0033502294030902844,0.004834797013054183,0.0,0.0,0.004443340287430528,1,0,6
187,Lok Sabha,Bihar,Nawada,Chandan Singh,LJP,36,M,176720167,4722200,2,4,Graduate,Y,1920000,Agriculture & Business,0.0033315526398758023,0.0022510302484275153,0.00980392156862745,0.07272727272727272,0.0007325155757085511,1,0,5
188,Lok Sabha,West Bengal,Sreerampur,Kalyan Banerjee,AITC,62,M,175968902,5522403,0,0,Graduate Professional,Y,36597120,Legal Practitioner(Senior Advocate),0.003317378366241409,0.0026324798180947136,0.0,0.0,0.013962479388580694,1,0,6
189,Rajya Sabha,Maharashtra,2018-2024,Anil Yeshwant Desai,Shiv Sena (Uddhav Balasaheb Thackeray),60,M,175235716,29068694,4,0,Graduate Professional,Y,2201640,Business,0.0033035451928752776,0.013856784862200548,0.0196078431372549,0.0,0.0008399664542202992,1,1,6
190,Lok Sabha,Karnataka,Kolar,S. Muniswamy,BJP,44,M,174557500,19865690,2,0,12th Pass,Y,0,Agriculturist & BBMP Corporator,0.003290749149977999,0.009469795666402102,0.00980392156862745,0.0,0.0,1,0,1
191,Lok Sabha,Maharashtra,Raver,Khadse Raksha Nikhil,BJP,31,F,172713734,0,0,0,Graduate,Y,8755323,Farming & Business,0.003255962431840203,0.0,0.0,0.0,0.003340317952010062,0,0,5
192,Lok Sabha,Uttar Pradesh,Phulpur,Keshari Devi Patel,BJP,62,F,172707104,6505194,2,2,Post Graduate,Y,897233,Agricuture & Consultancy,0.0032558373422457245,0.0031009674443880355,0.00980392156862745,0.03636363636363636,0.0003423110143435992,0,0,10
193,Rajya Sabha,Odisha,2019-2024,Ashwini Vaishnaw,BJP,48,M,171820153,0,0,0,Post Graduate,Y,20622156,Entrepreneur/Exec utive,0.003239103052515338,0.0,0.0,0.0,0.007867734622235183,1,1,10
194,Lok Sabha,Uttar Pradesh,Bansgaon,Kamlesh Paswan,BJP,42,M,171706883,6049264,5,9,Graduate,Y,5298640,"MP, House Property",0.003236965963772261,0.0028836297159636664,0.024509803921568627,0.16363636363636364,0.0020215293385793527,1,0,5
195,Lok Sabha,Maharashtra,Ahmednagar,Sujay Radhakrishna Vikhe,BJP,37,M,168664576,2623964,0,0,Doctorate,Y,8610202,Employee & Social Work,0.0031795661223077564,0.001250820027695747,0.0,0.0,0.003284951601560895,1,0,4
196,Rajya Sabha,Telangana,2018-2024,Santhosh Kumar Joginipally,TRS,42,M,168007856,58536555,0,0,Post Graduate,Y,18839069,Business,0.0031671756489312793,0.027903849041493567,0.0,0.0,0.007187453892889646,1,1,10
197,Lok Sabha,Bihar,Aurangabad,Sushil Kumar Singh,BJP,53,M,167895109,3746607,3,2,Post Graduate,Y,939153,Agriculture,0.0031650484277384156,0.0017859738439647342,0.014705882352941176,0.03636363636363636,0.0003583042710799026,1,0,10
198,Lok Sabha,Maharashtra,Beed,Pritam Gopinathrao Munde,BJP,36,F,167477926,98833794,1,0,Post Graduate,Y,909133,"Farmer, Social Worker",0.00315717734896113,0.04711318026785267,0.004901960784313725,0.0,0.0003468510848388762,0,0,10
199,Lok Sabha,Uttar Pradesh,Hamirpur,Kunwar Pushpendra Singh,BJP,45,M,167159924,35502582,4,2,Post Graduate,Y,5218919,Agriculture & Business,0.003151177538821853,0.016923761378018345,0.0196078431372549,0.03636363636363636,0.0019911142999277584,1,0,10
200,Lok Sabha,Rajasthan,Rajsamand,Diya Kumari,BJP,48,F,165984623,0,0,0,Others,Y,21069799,Business,0.003129002889428128,0.0,0.0,0.0,0.008038518721118987,0,0,9
201,Lok Sabha,Rajasthan,Jaipur,Ram Charan Bohra,BJP,61,M,165322707,22000000,0,0,12th Pass,Y,1034232,"Business, MP Salary",0.003116514382034621,0.010487202038330722,0.0,0.0,0.00039457867130010744,1,0,1
202,Lok Sabha,Telangana,Bhongir,Komatireddy Venakat Reddy,INC,55,M,162543845,24069129,14,4,12th Pass,Y,250000,Agriculture and Politician,0.0030640850123977844,0.011473537214074778,0.06862745098039216,0.07272727272727272,9.53796322537176e-05,1,0,1
203,Rajya Sabha,Arunachal Pradesh,2020-2026,Nabam Rebia,BJP,58,M,160532310,0,0,0,Graduate Professional,Y,0,Public Leader,0.003026132961503413,0.0,0.0,0.0,0.0,1,1,6
204,Rajya Sabha,Maharashtra,2022-2028,Dr. Anil Sukhdeorao Bonde,BJP,61,M,159379567,2839786,32,5,Post Graduate,Y,5332812,Consulting Physicians,0.0030043839186062573,0.001353700433073775,0.1568627450980392,0.09090909090909091,0.0020345665897528492,1,1,10
205,Rajya Sabha,Uttar Pradesh,2019-2024,Sudhanshu Trivedi,BJP,48,M,158958075,0,0,0,Doctorate,Y,7467177,"Spokeperson, Academecian, Engineer",0.002996431541026165,0.0,0.0,0.0,0.002848866384933673,1,1,4
206,Lok Sabha,Kerala,Wayanad,Rahul Gandhi,INC,48,M,158877063,7201904,5,2,Post Graduate,Y,11185570,Member of parliment,0.002994903070705214,0.0034330828322119175,0.024509803921568627,0.03636363636363636,0.004267502212592864,1,0,10
207,Lok Sabha,Maharashtra,Dhule,Subhash Ramrao Bhamre,BJP,66,M,158651112,1000000,2,2,Post Graduate,Y,4228849,"Farming, Rent & Payment",0.002990640006005055,0.0004766910017423056,0.00980392156862745,0.03636363636363636,0.0016133842499060057,1,0,10
208,Rajya Sabha,Rajasthan,2019-2024,Manmohan Singh,INC,86,M,157752837,0,1,0,Doctorate,Y,8942390,"Academician Former Civil Servent, Former Prime Minister of India and Ex- member of Parliament",0.002973692064001987,0.0,0.004901960784313725,0.0,0.0034116874786772867,1,1,4
209,Lok Sabha,Maharashtra,Mumbai North,Gopal Chinnaya Shetty,BJP,65,M,157535232,21136135,9,2,5th Pass,Y,804562,Business- Labour Job for Machinery Part Repairing & Plastic Items,0.0029695864650266424,0.010075405366110606,0.044117647058823525,0.03636363636363636,0.0003069553107412622,1,0,2
210,Lok Sabha,NCT of Delhi,West Delhi,Parvesh Sahib Singh,BJP,41,M,155195014,40097329,0,0,Post Graduate,Y,1700203,Member Of Parliament & Business and Social Work,0.002925433083335584,0.0191140359282008,0.0,0.0,0.0006486589475866697,1,0,10
211,Lok Sabha,Madhya Pradesh,Hoshangabad,Rao Uday Pratap Singh,BJP,54,M,154783105,9103300,1,1,Graduate,Y,1486498,Agriculture,0.002917661510217617,0.00433946119616073,0.004901960784313725,0.01818181818181818,0.0005671265303435468,1,0,5
212,Lok Sabha,Punjab,Anandpur Sahib,Manish Tewari,INC,53,M,154637860,0,0,0,Graduate Professional,Y,9615250,Lawyer,0.0029149211424725104,0.0,0.0,0.0,0.0036683960361102324,1,0,6
213,Lok Sabha,West Bengal,Darjeeling,Raju Bista,BJP,33,M,151106062,27428941,0,0,Graduate,Y,20471143,Manning Director Surya Roshini Ltd,0.0028482859720953416,0.013075129362020597,0.0,0.0,0.007810120364613061,1,0,5
214,Lok Sabha,Chhattisgarh,Korba,Jyotsna Mahant,INC,65,F,150639697,0,0,0,Post Graduate,Y,517422,Farming and Social Work,0.0028394869662538556,0.0,0.0,0.0,0.00019740608031993228,0,0,10
215,Lok Sabha,Tamil Nadu,Dindigul,Velusamy P,DMK,52,M,148076407,31474526,0,0,Illiterate,Y,9284216,Business and Agriculturist,0.0027911248385568315,0.015003623328304242,0.0,0.0,0.003542100431376324,1,0,7
